Acct#,Site#,DBA Name,Address,Latitude,Longitude,License#,Record ID,License Code,License Name
360520,1,ROCK WRAP & ROLL,"2187 N CLYBOURN AVE CHICAGO, IL 60614",41.9213207,-87.6636865,2087651,2893451,1006,Retail Food Establishment
360549,4,THE BEER TEMPLE,"3169-3175 N ELSTON AVE CHICAGO, IL 60618",41.93876900000001,-87.6972316,2670919,3000561,1474,Package Goods
360581,1,FFC WEST LOOP,"10 S CLINTON ST CHICAGO, IL 60661",41.8814572,-87.6415963,2477302,2921320,1006,Retail Food Establishment
360701,1,ANNETTE'S ITALIAN ICE,"2009 N BISSELL ST CHICAGO, IL 60614",41.9183867,-87.65205,2088056,2893460,1006,Retail Food Establishment
360755,1,TAQUERIA Y TORTILLEERIA ATOTONILCO,"1637 S BLUE ISLAND AVE CHICAGO, IL 60608",41.858677,-87.6600149,2279520,2921323,1006,Retail Food Establishment
360760,1,SHARKS FISH & CHICKEN,"2137 S STATE ST CHICAGO, IL 60616",41.8531805,-87.6268527,2088161,2893463,1006,Retail Food Establishment
360881,2,SERRELLIS FINER FOODS,"6454-6460 W NORTH AVE CHICAGO, IL 60707",41.9093658,-87.7873366,2198175,2903823,1006,Retail Food Establishment
360952,1,AMY'S CANDY BAR,"4704 N DAMEN AVE CHICAGO, IL 60625",41.967124,-87.6793422,2088586,2909187,1006,Retail Food Establishment
360952,3,AMY'S CANDY BAR,"4043 N RAVENSWOOD AVE CHICAGO, IL 60613",41.9558583,-87.6735718,2831435,2909188,1006,Retail Food Establishment
360994,1,RADISSON BLU AQUA,"221 N COLUMBUS DR CHICAGO, IL 60601",41.8862313,-87.62002629999999,2088686,2926625,1006,Retail Food Establishment
361004,1,PALETERIA LA PLAZA CORP.,"3046 N CICERO AVE CHICAGO, IL 60641",41.93637,-87.7468989,2088718,2912643,1006,Retail Food Establishment
361027,1,Soul Vibez,"226 W CHICAGO AVE CHICAGO, IL 60654",41.8967739,-87.6353182,2088772,2909189,1006,Retail Food Establishment
361059,2,LITTLE BAD WOLF,"1541 W BRYN MAWR AVE CHICAGO, IL 60660",41.9833736,-87.6690501,2578032,2903828,1006,Retail Food Establishment
361101,1,HAREER FOOD & LIQUOR,"5450-5452 S HALSTED ST CHICAGO, IL 60609",41.7944758,-87.6454255,2088918,2921327,1006,Retail Food Establishment
361142,1,LAUGH FACTORY CHICAGO,"3175 N BROADWAY  CHICAGO, IL 60657",41.9397148,-87.6442792,2088979,2949999,1006,Retail Food Establishment
361145,1,JIN THAI CUISINE,"5458 N BROADWAY AVE CHICAGO, IL 60640",41.9816256,-87.6604539,2088985,2903829,1006,Retail Food Establishment
361246,1,BEGGARS PIZZA,"5133 S CICERO AVE CHICAGO, IL 60632",41.7993906,-87.7426961,2089154,2893491,1006,Retail Food Establishment
361256,1,BUTCHER & THE BURGER,"1021 W ARMITAGE AVE CHICAGO, IL 60614",41.9179113,-87.6542353,2121068,2932002,1006,Retail Food Establishment
361347,1,CITY MART,"3409 W LAWRENCE AVE CHICAGO, IL 60625",41.9683141,-87.7138021,2089337,2893495,1006,Retail Food Establishment
361378,1,Boulevard Sports Lounge,"2645 W NORTH AVE CHICAGO, IL 60647",41.9099857,-87.6938495,2089403,2936401,1470,Tavern
361481,1,"DANTE'S PIZZA, INC.","3028 W ARMITAGE AVE CHICAGO, IL 60647",41.9175123,-87.7035902,2092884,2903831,1006,Retail Food Establishment
361583,1,LITTLE CAESARS,"7902 S EXCHANGE AVE CHICAGO, IL 60617",41.751711,-87.5533734,2093093,2898281,1006,Retail Food Establishment
361598,5,ANDRES QUILES ROJAS,"2950 W 25TH PL CHICAGO, IL 60623",41.8456974,-87.69974839999999,2373669,2909191,8344,Shared Kitchen User (Long Term)
361724,1,HOME RUN BP,"4064-4070 N CLARK ST CHICAGO, IL 60613",41.9561382,-87.6633463,2093475,2926655,1006,Retail Food Establishment
361784,1,TAQUERIA MI LINDA HACIENDA INC.,"4406-4408 W ARMITAGE AVE CHICAGO, IL 60639",41.9169406,-87.7452106,2093641,2903835,1006,Retail Food Establishment
361790,1,JIMMY JOHN'S,"2231 N LINCOLN AVE CHICAGO, IL 60614",41.922705,-87.6446821,2093646,2926662,1006,Retail Food Establishment
361790,3,JIMMY JOHN'S,"2206 N CLYBOURN AVE CHICAGO, IL 60614",41.9218598,-87.6650228,2304398,2926664,1006,Retail Food Establishment
361790,5,JIMMY JOHN'S,"3328 N CLARK ST CHICAGO, IL 60657",41.9424182,-87.6529944,2463579,2926665,1006,Retail Food Establishment
361790,7,JIMMY JOHN'S,"2810 N CLARK ST CHICAGO, IL 60657",41.933118,-87.645425,2595122,2926667,1006,Retail Food Establishment
361790,8,JIMMY JOHN'S,"974 W 35TH PL CHICAGO, IL 60609",41.8298458,-87.6505475,2595134,2926668,1006,Retail Food Establishment
361790,9,JIMMY JOHN'S,"1519 E 55TH ST CHICAGO, IL 60615",41.7951651,-87.5874439,2677225,2926669,1006,Retail Food Establishment
361790,10,JIMMY JOHN'S 3106,"721 S SEELEY AVE CHICAGO, IL 60612",41.8725337,-87.6770956,2684873,2926670,1006,Retail Food Establishment
361790,11,JIMMY JOHN'S 561,"7329 W IRVING PARK RD CHICAGO, IL 60634",41.9523555,-87.8115411,2689649,2926671,1006,Retail Food Establishment
361790,12,JIMMY JOHN'S,"812 W VAN BUREN ST CHICAGO, IL 60607",41.8768762,-87.648021,2863373,2926672,1006,Retail Food Establishment
361790,13,JIMMY JOHN'S,"216 W WASHINGTON ST CHICAGO, IL 60606",41.8834993,-87.63456169999999,2863374,2926673,1006,Retail Food Establishment
361790,14,JIMMY JOHNS,"1133 W TAYLOR ST CHICAGO, IL 60607",41.8695769,-87.646407,2867336,2926674,1006,Retail Food Establishment
361790,15,JIMMY JOHNS,"725 S STATE ST CHICAGO, IL 60605",41.8724155,-87.62721739999999,2868222,2926675,1006,Retail Food Establishment
361790,16,JIMMY JOHNS,"247 S STATE ST CHICAGO, IL 60604",41.8785818,-87.6274964,2872987,2926676,1006,Retail Food Establishment
361790,17,JIMMY JOHNS,"6 E MADISON ST CHICAGO, IL 60602",41.88221559999999,-87.6271771,2872988,2926677,1006,Retail Food Establishment
361790,18,JIMMY JOHNS,"28 N CLARK ST CHICAGO, IL 60602",41.8828857,-87.6309181,2872989,2926678,1006,Retail Food Establishment
361790,19,JIMMY JOHNS,"225 N MICHIGAN AVE CHICAGO, IL 60602",41.8859132,-87.6238104,2872990,2926679,1006,Retail Food Establishment
361790,20,JIMMY JOHNS,"205 E OHIO ST CHICAGO, IL 60611",41.8922553,-87.62196569999999,2872991,2926680,1006,Retail Food Establishment
361790,22,Jimmy Johns,"1148 W WILSON AVE CHICAGO, IL 60640",41.9655116,-87.6594465,2886775,2886775,1006,Retail Food Establishment
361879,1,CERMAK FRESH MARKET,"3023-3041 S HALSTED ST CHICAGO, IL 60608",41.839149,-87.6459535,2093849,2898316,1006,Retail Food Establishment
361988,1,LICORICE,"607 E 87TH ST CHICAGO, IL 60619",41.736422,-87.6093474,2094087,2946494,1470,Tavern
362040,1,BP GAS STATION,"6500 S KEDZIE AVE CHICAGO, IL 60629",41.7750656,-87.7033254,2094234,2909198,1006,Retail Food Establishment
362077,1,SUN SUB AND CHICKEN,"321 N LARAMIE AVE CHICAGO, IL 60644",41.886376,-87.7550452,2094313,2903840,1006,Retail Food Establishment
362133,1,7 ELEVEN #33726A,"627 W JACKSON BLVD CHICAGO, IL 60661",41.8778344,-87.643681,2094402,2909199,1006,Retail Food Establishment
362157,5,JIMMY'S PIZZA CAFE,"2434-2436 W MONTROSE AVE CHICAGO, IL 60618",41.9615274,-87.6901429,2952260,2952260,1006,Retail Food Establishment
362266,2,EL AZTECA,"4154-4158 W ARMITAGE AVE CHICAGO, IL 60639",41.9169406,-87.7452106,2124800,2909207,1006,Retail Food Establishment
362346,1,PIZANO' S PIZZA & PASTA EXPRESS,"800 N DEARBORN ST CHICAGO, IL 60610",41.8968142,-87.6300901,2098253,2926684,1006,Retail Food Establishment
362421,2,QUESADILLA LA REINA DEL SUR INC.,"2237 N WESTERN AVE CHICAGO, IL 60647",41.9227873,-87.687387,2840896,2921331,1006,Retail Food Establishment
362492,2,PORT & PARK BISTRO AND BAR,"4000-4006 N SOUTHPORT AVE CHICAGO, IL 60613",41.9552668,-87.6642377,2157141,2950000,1006,Retail Food Establishment
362556,1,SOUTH LOOP MARKET,"235 W VAN BUREN ST CHICAGO, IL 60607",41.8766007,-87.6346583,2098754,2932008,1006,Retail Food Establishment
362583,2,Perkolator,"6032 W IRVING PARK RD CHICAGO, IL 60634",41.9531703,-87.7782559,2354829,2903898,1006,Retail Food Establishment
362588,1,PUEBLO NUEVO,"4342 N CENTRAL AVE CHICAGO, IL 60634",41.9598654,-87.7674806,2098852,2909212,1006,Retail Food Establishment
362702,2,7-ELEVEN #33856 B,"2004 N HALSTED ST CHICAGO, IL 60614",41.918466,-87.6488793,2412409,2915242,1006,Retail Food Establishment
362776,1,PUBLICAN QUALITY MEATS,"825 W FULTON MARKET  CHICAGO, IL 60607",41.8866081,-87.6484922,2099242,2946497,1006,Retail Food Establishment
362782,1,Chicago Bagel Authority - Belmont,"955-957 W BELMONT AVE CHICAGO, IL 60657",41.9395817,-87.6785236,2099265,2909213,1006,Retail Food Establishment
362792,3,SWEET FREAKS,"9927 S WOOD ST CHICAGO, IL 60643",41.713117,-87.66712489999999,2517680,2893509,1006,Retail Food Establishment
362825,1,CALDWELL LIQUOR,"4132-4138 W PETERSON AVE CHICAGO, IL 60646",41.9899058,-87.7436243,2099361,2921335,1006,Retail Food Establishment
362895,1,FLAGSHIP TAVERN & GRILL,"1622 W BELMONT AVE CHICAGO, IL 60657",41.939878,-87.6696319,2099508,2932012,1470,Tavern
362897,1,DRINK AND INK,"4443 N BROADWAY  CHICAGO, IL 60640",41.963009,-87.6555863,2099509,2980814,1470,Tavern
362901,1,LA LUNA BAKERY #2,"6209 W DIVERSEY AVE CHICAGO, IL 60639",41.9309413,-87.7812902,2099510,2909214,1006,Retail Food Establishment
362936,3,THE DUGOUT / PRESS BOX,"950 W ADDISON ST CHICAGO, IL 60613",41.9474298,-87.6539358,2560926,2936410,1006,Retail Food Establishment
362954,1,Tavern3358,"3358 N ASHLAND AVE CHICAGO, IL 60657",41.9432168,-87.6690575,2099622,2932014,1470,Tavern
363028,1,MARATHON FUEL & MINI MART,"801-813 N CICERO AVE CHICAGO, IL 60651",41.900913,-87.7459434,2102544,2909220,1006,Retail Food Establishment
363271,2,ENERGY POINT,"4342 S ARCHER AVE CHICAGO, IL 60632",41.8145605,-87.7036523,2488944,2909246,1006,Retail Food Establishment
363284,1,THE CABIN AT OLD IRVING,"4104 N PULASKI RD CHICAGO, IL 60641",41.9557745,-87.7278715,2103230,2926687,1470,Tavern
363663,1,"LA CENTRAL BAKERY, INC.","2422 W 47TH ST CHICAGO, IL 60632",41.8086416,-87.6855084,2103790,2915248,1006,Retail Food Establishment
363722,3,"ELEMENT BARS, INC.","1140 S WASHTENAW AVE CHICAGO, IL 60612",41.7352181,-87.6899148,2709476,2909265,1007,Wholesale Food Establishment
363960,1,Snappy Dog,"6682 1/2 N NORTHWEST HWY CHICAGO, IL 60631",42.0022821,-87.8157003,2104217,2915252,1006,Retail Food Establishment
364220,1,WINGZ IT IZ,"9106 S STONY ISLAND AVE CHICAGO, IL 60617",41.7294782,-87.5849353,2107880,2915257,1006,Retail Food Establishment
364264,1,MERCER 113 / POINT & FEATHER CHICAGO,"113-119 W HUBBARD ST CHICAGO, IL 60654",41.8900321,-87.6303447,2107928,2954214,1006,Retail Food Establishment
364324,1,PIERRE'S BAKERY,"1956 W CHICAGO AVE CHICAGO, IL 60622",41.8960014,-87.6766521,2108013,2915260,1006,Retail Food Establishment
364338,1,BLUE AGAVE TEQUILA BAR & RESTAURANT,"579 W KINZIE ST CHICAGO, IL 60654",41.8889001,-87.6426376,2124394,2964292,1006,Retail Food Establishment
364343,1,CHEF SARA'S CAFE,"7201 S EXCHANGE AVE CHICAGO, IL 60649",41.7644507,-87.5647668,2108057,2926689,1006,Retail Food Establishment
364415,1,RUK SUSHI AND THAI,"4431 N MILWAUKEE AVE CHICAGO, IL 60630",41.9616591,-87.7551119,2108163,2926690,1006,Retail Food Establishment
364489,1,subway sandwiches and salad,"3946 W CERMAK RD CHICAGO, IL 60623",41.8520279,-87.7242567,2108309,2915267,1006,Retail Food Establishment
364636,1,"AMSTAR FUEL, MINI MART, & TASTY CHICKEN","8058 S COTTAGE GROVE AVE CHICAGO, IL 60619",41.7479187,-87.6055219,2108534,2915290,1006,Retail Food Establishment
364677,1,SEA SHELL RESTAURANT,"1753 E 95TH ST CHICAGO, IL 60617",41.7217733,-87.5813819,2108595,2915299,1006,Retail Food Establishment
364721,22,DALIA DOMINGUEZ ROMAN,"5624 S TROY ST CHICAGO, IL 60629",41.7735266,-87.7017743,2966270,2966270,8344,Shared Kitchen User (Long Term)
364821,1,MOBIL,"4401-4411 N CENTRAL AVE CHICAGO, IL 60630",41.9607414,-87.76701489999999,2108790,2915313,1006,Retail Food Establishment
364900,1,Innjoy Logan Square,"2200 N MILWAUKEE AVE CHICAGO, IL 60647",41.9206768,-87.6941419,2108888,2926692,1006,Retail Food Establishment
364955,1,GARFIELDS BEVERAGE EXPRESS,"1704 N MILWAUKEE AVE CHICAGO, IL 60647",41.912303,-87.6810403,2108989,2921345,1474,Package Goods
365000,2,Al's Beef,"2804 N WESTERN AVE CHICAGO, IL 60618",41.9327944,-87.6882961,2125189,2932044,1006,Retail Food Establishment
365060,11,Chick-fil-A at Michigan Avenue (IL) In-Line,"500 N MICHIGAN AVE CHICAGO, IL 60611",41.8912635,-87.6247655,2840859,2921350,1006,Retail Food Establishment
365240,1,IRVING PULASKI SHELL,"4000-4010 W IRVING PARK RD CHICAGO, IL 60641",41.9538722,-87.727975,2114185,2921354,1006,Retail Food Establishment
365275,1,AL'S UNDER THE L,"2908 W LAKE ST CHICAGO, IL 60612",41.8842938,-87.6992667,2109706,2921375,1006,Retail Food Establishment
365303,1,SUBWAY,"1322 E 47TH ST CHICAGO, IL 60653",41.8103013,-87.5934588,2109775,2921377,1006,Retail Food Establishment
365426,1,Avy's Pizza,"9917 S EWING AVE CHICAGO, IL 60617",41.7152825,-87.535111,2113336,2936415,1006,Retail Food Establishment
365433,35,DOOM STREET EATS/MADAME VANDERKLOOTA,"2320 W 24TH ST CHICAGO, IL 60608",41.8486208,-87.68398069999999,2528921,2898368,8344,Shared Kitchen User (Long Term)
365477,1,HERBALIFE,"4758 W BELMONT AVE CHICAGO, IL 60641",41.9389283,-87.7454604,2113462,2921381,1006,Retail Food Establishment
365486,1,BP AMOCO,"3947-3957 N WESTERN AVE CHICAGO, IL 60618",41.9433389,-87.6882448,2113477,2921383,1006,Retail Food Establishment
365493,1,ZEN WINE & SPIRITS #2,"6347 N MILWAUKEE AVE CHICAGO, IL 60646",41.9964403,-87.7866658,2113496,2936416,1474,Package Goods
365515,1,BREE'S THAI RICE & NOODLE,"5306 S CENTRAL AVE CHICAGO, IL 60638",41.7960864,-87.7626472,2113557,2932046,1006,Retail Food Establishment
365553,12,TAMALES EXPRESS,"3802 W DIVERSEY AVE CHICAGO, IL 60647",41.9320628,-87.7223604,2873326,2921389,1006,Retail Food Establishment
365590,1,Le Midi,"2108 W DIVISION ST CHICAGO, IL 60622",41.903407,-87.6801534,2113720,2964295,1006,Retail Food Establishment
365697,1,STAR LIGHT FOOD MARKET II,"2832-2838 S WENTWORTH AVE CHICAGO, IL 60616",41.8416352,-87.6321462,2113949,2926715,1006,Retail Food Establishment
365807,2,KUSANYA CAFE,"823-825 W 69TH ST CHICAGO, IL 60621",41.7691096,-87.626608,2698654,2936419,1006,Retail Food Establishment
365841,2,FAT POUR,"2005-2007 W DIVISION ST CHICAGO, IL 60622",41.9029952,-87.6898823,2487647,2980842,1006,Retail Food Establishment
365987,1,"CHICAGO PIZZERIA, INC.","6149 N MILWAUKEE AVE CHICAGO, IL 60646",41.9935224,-87.7837971,2114550,2932050,1006,Retail Food Establishment
366023,1,SUTHERLAND'S,"5353 W IRVING PARK RD CHICAGO, IL 60641",41.9530273,-87.7617101,2114620,2942047,1006,Retail Food Establishment
366025,2,SUPER NUT CHICAGO,"6620 W IRVING PARK RD CHICAGO, IL 60634",41.9530844,-87.792826,2412454,2926726,1006,Retail Food Establishment
366099,1,VIDA SALUDABLE,"5115 S KEDZIE AVE CHICAGO, IL 60632",41.8000771,-87.7036344,2114784,2921432,1006,Retail Food Establishment
366141,1,GARDEN OF EDEN MEDITERRANEAN RESTAURANT,"7156 N CALIFORNIA AVE CHICAGO, IL 60645",42.0117373,-87.6998832,2114917,2926732,1006,Retail Food Establishment
366146,1,"SUN XIEN SOY PRODUCTS, LLC","613 W 47TH ST CHICAGO, IL 60609",41.8086555,-87.6411935,2114928,2942049,1007,Wholesale Food Establishment
366166,1,DORIAN'S,"1939-1941 W NORTH AVE CHICAGO, IL 60622",41.9103865,-87.6835645,2114968,2950044,1006,Retail Food Establishment
366193,1,BAVETTE'S,"218 W KINZIE ST CHICAGO, IL 60654",41.889285,-87.6348919,2115046,2969267,1006,Retail Food Establishment
366194,1,SUBWAY 50886,"1234 N HALSTED ST CHICAGO, IL 60642",41.9046846,-87.6486541,2115048,2926734,1006,Retail Food Establishment
366198,1,PACIFIC COAST SEAFOOD CORP.,"4335 - 4343 W 31ST ST CHICAGO, IL 60623",41.8367856,-87.7337765,2115052,2954220,1007,Wholesale Food Establishment
366278,1,"AZUCAR, NIEVES AND CAFE CORPORATION","3617 W 27TH ST CHICAGO, IL 60623",41.8424363,-87.7155631,2115244,2926736,1006,Retail Food Establishment
366305,1,SUBWAY,"2759 W CERMAK RD CHICAGO, IL 60608",41.8518277,-87.6947465,2124762,2932052,1006,Retail Food Establishment
366365,1,SHELL GAS & FOOD MART,"3700-3740 W 111TH ST CHICAGO, IL 60655",41.69171650000001,-87.7134942,2119800,2926743,1006,Retail Food Establishment
366390,1,CHINA WOK RESTUARANT,"3106 N CENTRAL AVE CHICAGO, IL 60634",41.9369774,-87.7665525,2119864,2932054,1006,Retail Food Establishment
366535,1,CITY WINERY CHICAGO,"1200-1212 W RANDOLPH ST CHICAGO, IL 60607",41.8842121,-87.6591801,2120185,2974799,1006,Retail Food Establishment
366607,1,NORTH SHORE FOOD & LIQUOR,"6703 N CLARK ST CHICAGO, IL 60626",42.0037106,-87.67225239999999,2120333,2964297,1006,Retail Food Establishment
366625,1,RPM ITALIAN,"52 W ILLINOIS ST CHICAGO, IL 60654",41.8910545,-87.62998879999999,2120388,2946504,1006,Retail Food Establishment
366699,1,LEE'S WOK,"1437 W MONTROSE AVE CHICAGO, IL 60613",41.9617134,-87.6662233,2120556,2932055,1006,Retail Food Establishment
366732,1,BP  GAS,"1754 N CENTRAL AVE CHICAGO, IL 60639",41.9129496,-87.7659552,2120634,2936425,1006,Retail Food Establishment
366751,1,AU CHEVAL,"800 W RANDOLPH ST CHICAGO, IL 60607",41.8846684,-87.64764749999999,2120653,2946509,1006,Retail Food Establishment
366798,1,LUGANOS PIZZA,"7315 S KEDZIE AVE CHICAGO, IL 60629",41.7603195,-87.7023438,2120806,2932057,1006,Retail Food Establishment
366847,1,SIENA TAVERN,"51 W KINZIE ST CHICAGO, IL 60654",41.8890792,-87.6298263,2120943,3000565,1006,Retail Food Establishment
366879,1,VIET NAM RESTAURANT,"1032 W ARGYLE ST CHICAGO, IL 60640",41.9734458,-87.6561749,2121019,2932058,1006,Retail Food Establishment
366884,1,FREMONT BAR,"15 W ILLINOIS ST CHICAGO, IL 60654",41.8906339,-87.62869839999999,2121030,2921454,1006,Retail Food Establishment
366903,1,GARDEN GOURMET MARKET,"1130 N ASHLAND AVE CHICAGO, IL 60622",41.9024474,-87.6677828,2130115,2936426,1006,Retail Food Establishment
366934,1,SUBWAY,"1101 W BRYN MAWR AVE CHICAGO, IL 60660",41.9837288,-87.6587917,2121132,2942050,1006,Retail Food Establishment
366947,2,AKITA FOOD,"7000 W 60TH ST CHICAGO, IL 60638",41.7832661,-87.7964745,2574397,2926822,1007,Wholesale Food Establishment
366992,1,TORTOISE CLUB,"350 N STATE ST CHICAGO, IL 60654",41.8887672,-87.6283097,2121289,2990659,1006,Retail Food Establishment
367039,2,BORELLI'S,"2124 W LAWRENCE AVE CHICAGO, IL 60625",41.9689861,-87.6826846,2121437,2932064,1006,Retail Food Establishment
367069,1,MINI AZTECA,"6924 N CLARK ST CHICAGO, IL 60626",42.0073742,-87.6738274,2124413,2932065,1006,Retail Food Establishment
367075,1,ALIBABA RETRO,"5211 N HARLEM AVE CHICAGO, IL 60656",41.9758387,-87.8069428,2124427,2942052,1006,Retail Food Establishment
367123,1,UP COMEDY CLUB,"1616 N WELLS ST CHICAGO, IL 60614",41.9115617,-87.63500549999999,2124534,2936435,1006,Retail Food Establishment
367137,1,HANDS ON INC,"7117-7119 W ADDISON ST CHICAGO, IL 60634",41.9452207,-87.8096207,2124558,2936436,1006,Retail Food Establishment
367178,1,lyons beverage express 9041,"9041 S ASHLAND AVE CHICAGO, IL 60620",41.7295356,-87.662771,2124651,2946510,1474,Package Goods
367180,2,ZIA'S SOCIAL,"6158 N NORTHWEST HWY CHICAGO, IL 60631",41.993437,-87.8013362,2872375,2909310,1006,Retail Food Establishment
367187,2,UPTON' S NATURALS CO.,"2054 W GRAND AVE CHICAGO, IL 60612",41.8909551,-87.6791038,2277659,2932076,1006,Retail Food Establishment
367187,3,UPTON'S NATURALS CO.,"1826 N LOREL AVE CHICAGO, IL 60639",41.9139515,-87.7598036,2564697,2932077,1007,Wholesale Food Establishment
367219,1,HERITAGE BICYCLES GENERAL STORE,"2959 N LINCOLN AVE CHICAGO, IL 60657",41.9357623,-87.6628497,2125211,2932080,1006,Retail Food Establishment
367246,1,"EL ORIGINAL ACAMBARO BAKERY, INC.","2108 W 51ST ST CHICAGO, IL 60609",41.8014317,-87.6773946,2124801,2932083,1006,Retail Food Establishment
367329,1,HANNAHS BRETZEL 400 N. LASALLE LLC,"400 N LA SALLE DR CHICAGO, IL 60654",41.8897707,-87.6329244,2124978,2932091,1006,Retail Food Establishment
367338,1,BUCHANAS FOOD & LIQUOR,"1834 W 47TH ST CHICAGO, IL 60609",41.8087057,-87.6712554,2125000,2932094,1006,Retail Food Establishment
367380,1,SUPER SHARKS FISH & CHICKEN,"8306 S SOUTH CHICAGO AVE CHICAGO, IL 60617",41.7441608,-87.5755373,2125103,2932099,1006,Retail Food Establishment
367388,1,EDEN'S FOOD & LIQUOR,"3947-3949 W DEVON AVE CHICAGO, IL 60659",41.9970037,-87.7282654,2125114,2954222,1006,Retail Food Establishment
367423,1,LUIGI'S PIZZA BY THE SLICE INC.,"4212 W MADISON ST CHICAGO, IL 60624",41.8810826,-87.7311826,2125165,2946513,1006,Retail Food Establishment
367430,1,SUBWAY,"4303 W IRVING PARK RD CHICAGO, IL 60641",41.9531582,-87.7357797,2125190,2932109,1006,Retail Food Establishment
367513,1,SAN JUAN BAKERY,"3335 W NORTH AVE CHICAGO, IL 60647",41.9098256,-87.710822,2125360,2936439,1006,Retail Food Establishment
367557,1,REVOLUTION BEER LLC,"3340 N KEDZIE AVE CHICAGO, IL 60618",41.9421788,-87.7082946,2758168,2964299,1006,Retail Food Establishment
367558,1,"111 TH FOOD & CELLULAR ,  INC.","423-425 E 111TH ST CHICAGO, IL 60628",41.6927306,-87.6135932,2125455,2932117,1006,Retail Food Establishment
367582,1,GREEN STREET SMOKED MEATS/HIGH FIVE RAMEN/SAWADA COFFEE,"112 N GREEN ST CHICAGO, IL 60607",41.8836836,-87.6487662,2252841,2932120,1006,Retail Food Establishment
367608,1,LA VINA DEL MAR,"5900 W 63RD ST CHICAGO, IL 60638",41.7780534,-87.7692758,2125555,2936442,1006,Retail Food Establishment
367708,2,SPINNNG J,"1000 N CALIFORNIA AVE CHICAGO, IL 60622",41.8994082,-87.6971882,2380174,2936444,1006,Retail Food Establishment
367745,1,LA 43,"1615 W 43RD ST CHICAGO, IL 60609",41.816453,-87.6291738,2125824,2915351,1470,Tavern
367748,2,"PURELY GOURMET MEAT COMPANY, LLC","4345 W DIVISION ST CHICAGO, IL 60651",41.9022839,-87.7355983,2298924,2936445,1007,Wholesale Food Establishment
367772,3,"LA FIESTA PRODUCTS, INCORPORATED","5041 S HOMAN AVE CHICAGO, IL 60632",41.813549,-87.7090959,2422828,2946515,1007,Wholesale Food Establishment
367794,2,SUBWAY,"4036 N NARRAGANSETT AVE CHICAGO, IL 60634",41.9539075,-87.7870188,2516813,2936446,1006,Retail Food Establishment
367821,1,RINCONCITO DE MORELOS,"3910 W NORTH AVE CHICAGO, IL 60647",41.9101247,-87.7244204,2129025,2936448,1006,Retail Food Establishment
367825,2,SEASHELL RESTAURANT,"1938 E 95TH ST CHICAGO, IL 60617",41.7229409,-87.5767887,2822349,2936449,1006,Retail Food Establishment
367834,1,FITZGERALD LIQUOR,"8700 S YATES BLVD CHICAGO, IL 60617",41.737002,-87.56625389999999,2129057,2995110,1474,Package Goods
367836,2,KC CHOCOLATIER,"1801 W DIVERSEY PKWY CHICAGO, IL 60614",41.9317858,-87.6737093,2600697,2936452,8344,Shared Kitchen User (Long Term)
367884,1,UNTITLED 111,"111-113 W KINZIE ST CHICAGO, IL 60654",41.8891159,-87.6385432,2129134,2964302,1006,Retail Food Establishment
367933,1,VINIS ON LAWRENCE INC,"4009 W LAWRENCE AVE CHICAGO, IL 60630",41.9680879,-87.7285074,2133603,2942083,1006,Retail Food Establishment
367950,2,FALAFEL & GRILL,"1317-1319 N MILWAUKEE AVE CHICAGO, IL 60622",41.9058687,-87.67014259999999,2560899,2936466,1006,Retail Food Establishment
367962,1,"DYNAMIC AFRICAN RESTAURANT, INC.","1127 W THORNDALE AVE CHICAGO, IL 60660",41.9899533,-87.6592745,2129336,2936471,1006,Retail Food Establishment
367979,3,VANILLE PATTISSERIE,"2108 N CLARK ST CHICAGO, IL 60614",41.9205003,-87.6376631,2298648,2942085,1006,Retail Food Establishment
368013,1,DUNKIN DONUTS,"3206 W 111TH ST CHICAGO, IL 60655",41.6921187,-87.7011785,2129489,2942086,1006,Retail Food Establishment
368035,1,THE NOODLE VIETNAMESE CUISINE,"2336 S WENTWORTH AVE CHICAGO, IL 60616",41.8498681,-87.6322684,2129525,2942090,1006,Retail Food Establishment
368063,1,"TAYLOR FARMS ILLINOIS, INC.","200 N ARTESIAN AVE CHICAGO, IL 60612",41.8850992,-87.6883855,2129591,2936484,1007,Wholesale Food Establishment
368081,1,SUBWAY,"2811 S KEDZIE AVE CHICAGO, IL 60623",41.8405174,-87.704809,2129629,2946517,1006,Retail Food Establishment
368178,1,CARNICERIA GUANAJUATO,"6040 W DIVERSEY AVE CHICAGO, IL 60639",41.9313448,-87.7778422,2129846,2942091,1006,Retail Food Establishment
368219,1,Halsted Street Deli,"8550 W BRYN MAWR AVE CHICAGO, IL 60631",41.9817297,-87.840964,2129944,2946519,1006,Retail Food Establishment
368222,1,AMOCO FUEL & MINI MART,"8200-8208 S KEDZIE AVE CHICAGO, IL 60652",41.7440744,-87.554420,2129949,2936509,1006,Retail Food Establishment
368226,1,MARATHON GAS,"332-340 S SACRAMENTO BLVD CHICAGO, IL 60612",41.876425,-87.7013642,2129964,2942093,1006,Retail Food Establishment
368236,1,LA FLOR DE MEXICO RESTAURANT,"2156 W 23RD ST CHICAGO, IL 60608",41.8504685,-87.6804342,2129986,2942096,1006,Retail Food Establishment
368271,1,MAS ALLA DEL SOL,"5848 N BROADWAY  CHICAGO, IL 60660",41.988398,-87.6606173,2130061,3009037,1006,Retail Food Establishment
